"zone","state","lga","sector","ea","hhid","plotid","s11aq4a","s11aq4b","s11aq4c","s11aq4a1","s11aq4b1","s11aq4b1_os","s11aq5c","s11aq6a","s11aq6b"
2,2,205,2,712,20101,2,3,6,7467,1,,,201012,1,
2,2,205,2,712,20101,3,4,5,12590,1,,,201013,1,
2,2,205,2,712,20102,1,3,5,12068,1,,,201021,1,
2,2,205,2,712,20102,2,3,5,12141.5,1,,,201022,2,
2,2,205,2,712,20102,3,2,5,8904.4,1,,,201023,8,
2,2,205,2,712,20102,4,5,5,18036,1,,,201024,1,
2,2,205,2,712,20102,5,1,5,3869.6,1,,,201025,1,
2,2,205,2,712,20103,1,2,5,,2,1,,,1,
2,2,205,2,712,20103,2,2,5,,2,1,,,1,
2,2,205,2,712,20103,3,1,5,,2,1,,,2,
2,2,205,2,712,20103,4,2,5,,2,1,,,2,
2,2,205,2,712,20103,5,2,5,,2,1,,,3,
2,2,205,2,712,20104,1,7.6,5,21817,1,,,201041,1,2
2,2,205,2,712,20104,2,4.3,5,14762,1,,,201042,1,2
2,2,205,2,712,20104,3,3.9,5,10921,1,,,201043,1,2
2,2,205,2,712,20105,1,4,5,,2,1,,,1,
2,2,205,2,712,20106,1,4.3,5,14805,1,,,201061,1,2
2,2,205,2,712,20106,2,6,5,19080.6,1,,,201062,1,3
2,2,205,2,712,20106,3,3.9,5,7943.3,1,,,201063,1,4
2,2,205,2,712,20106,4,6.5,5,21053.1,1,,,201064,1,5
2,2,205,2,712,20106,5,4.5,5,15135.2,1,,,201065,1,8
2,2,205,2,712,20107,1,6.5,5,,2,1,,,1,
2,2,205,2,712,20107,2,0.5,6,2652.21,1,,,2010702,1,
2,2,205,2,712,20108,1,3,5,12031.6,1,,,201081,1,
2,2,205,2,712,20109,1,3,5,,2,1,,,1,2
2,2,205,2,712,20110,1,2,5,,2,1,,,1,
2,2,205,2,712,20110,2,2,5,,2,1,,,1,
2,2,205,2,712,20110,3,1.5,5,,2,1,,,2,
2,2,218,2,1592,20111,1,4,5,,2,1,,,1,
2,2,218,2,1592,20111,2,1,5,3241.21,1,,,200112,1,
2,2,218,2,1592,20112,1,2,5,,2,1,,,1,
2,2,218,2,1592,20112,2,1,5,,2,1,,,1,
2,2,218,2,1592,20112,3,622,2,4271.5,1,,,201123,1,
2,2,218,2,1592,20113,1,6.8,6,14868,1,,,200131,1,2
2,2,218,2,1592,20113,2,4.7,6,10100.2,1,,,200132,1,6
2,2,218,2,1592,20113,3,3.2,6,8989,1,,,200132,1,7
2,2,218,2,1592,20114,1,2.8,5,5089,1,,,201141,1,5
2,2,218,2,1592,20114,2,3,5,7983.3,1,,,201142,1,5
2,2,218,2,1592,20114,3,5.2,5,10835.2,1,,,201143,1,5
2,2,218,2,1592,20115,1,3,5,6438.2,1,,,201151,1,
2,2,218,2,1592,20115,2,432,2,,2,1,,,1,
2,2,218,2,1592,20115,3,2.5,5,,2,1,,,1,
2,2,218,2,1592,20115,4,4,5,,2,1,,,1,
2,2,218,2,1592,20116,1,5,5,7010,1,,,2001601,1,
2,2,218,2,1592,20116,2,4,6,,2,1,,,1,
2,2,218,2,1592,20117,1,7,6,14893.6,1,,,201171,1,2
2,2,218,2,1592,20118,1,2,5,495.5,1,,,201181,1,
2,2,218,2,1592,20118,2,2,5,4516.5,1,,,2011802,1,
2,2,218,2,1592,20118,3,2,5,3677,1,,,2011803,1,
2,2,218,2,1592,20119,1,2.3,5,9030,1,,,201191,1,2
2,2,218,2,1592,20119,2,3.9,5,13819,1,,,201192,1,2
2,2,218,2,1592,20120,1,2,6,3675,1,,,2012001,1,
2,2,218,2,1592,20120,2,2,6,4520,1,,,2012002,1,
2,2,218,2,1592,20120,3,2,6,3077,1,,,2012003,1,
5,3,331,1,2322,30001,1,1,4,193.9,1,,,3000101,1,
5,3,331,1,2322,30002,1,607,3,,2,1,,,2,1
5,3,331,1,2322,30002,2,807,3,,2,1,,,2,1
5,3,331,1,2322,30002,3,524,3,,2,1,,,2,1
5,3,331,1,2322,30002,4,1200,3,,2,1,,,1,
5,3,331,1,516,30011,1,1,4,,2,1,,,1,2
5,3,331,1,516,30011,2,1,4,,2,1,,,1,2
5,3,331,1,516,30011,3,1,4,,2,1,,,1,2
5,3,331,1,516,30011,4,1,4,,2,1,,,1,2
5,3,331,1,516,30011,5,1,4,,2,1,,,1,2
5,3,331,1,516,30012,1,1,4,,2,1,,,1,
5,3,331,1,516,30012,2,1,4,,2,1,,,1,
5,3,331,1,516,30012,3,1,4,,2,1,,,1,
5,3,331,1,516,30020,1,1,4,,1,,,,1,6
5,3,331,1,516,30020,2,1,4,,2,1,,,1,6
5,3,316,2,874,30021,1,1,4,295.77,1,,,3002101,1,
5,3,316,2,874,30022,1,1,4,,2,2,,,1,2
5,3,316,2,874,30026,1,1,4,,2,2,,,1,
5,3,309,2,478,30032,1,400,3,128.59,1,,,3003201,1,2
5,3,309,2,478,30032,2,650,3,238.03,1,,,3003203,1,2
5,3,309,2,478,30033,1,800,3,690.16,1,,,3003301,1,2
5,3,309,2,478,30033,2,680,3,478.44,1,,,3003302,1,2
5,3,309,2,478,30034,1,1,4,,2,1,,,1,
5,3,309,2,478,30034,2,1,4,,2,1,,,1,
5,3,309,2,478,30035,1,1,4,716.35,1,,,3003501,2,
5,3,309,2,478,30036,1,1,4,,2,1,,,2,
5,3,309,2,478,30039,1,1,4,660.67,1,,,3003901,1,
5,3,309,2,478,30039,2,1,4,520.42,1,,,3003902,1,
5,3,309,2,478,30039,3,1,4,376.41,1,,,3003903,1,
5,3,309,2,478,30039,4,1,4,372.55,1,,,3003904,1,
5,3,309,2,478,30039,5,1,4,,2,1,,,1,
5,3,309,2,478,30040,1,1,4,476.41,1,,,3004001,1,
5,3,309,2,478,30040,2,1,4,,2,3,,,1,
5,3,309,2,478,30040,3,1,4,,2,1,,,1,
5,3,307,1,634,30043,1,1500,3,,2,3,,,2,1
5,3,307,1,634,30043,2,250,3,226.06,1,,,3004302,2,1
5,3,307,1,634,30045,1,1,4,423.62,1,,,3004501,1,
5,3,307,1,634,30045,2,1,4,,2,1,,,1,
5,3,307,1,634,30047,1,45,3,129,1,,,3004701,2,
5,3,307,1,634,30048,1,1,4,,2,1,,,1,
5,3,307,1,634,30049,1,1,4,256.58,1,,,3004901,1,
5,3,321,2,364,30051,1,1010,3,,2,1,,,1,
5,3,321,2,364,30051,2,480,3,,2,1,,,1,
5,3,321,2,364,30051,3,420,3,,2,1,,,1,
5,3,321,2,364,30052,1,1,4,,2,1,,,1,
5,3,321,2,364,30052,2,1,4,,2,1,,,1,
5,3,321,2,364,30055,1,1,4,,2,1,,,2,
5,3,321,2,364,30056,1,1,4,231.76,1,,,3005601,1,
5,3,321,2,364,30056,2,1,4,,2,1,,,1,
5,3,321,2,364,30057,1,1,4,,2,1,,,1,
5,3,321,2,364,30057,2,621,3,,2,1,,,1,
5,3,321,2,364,30057,3,1011,3,,2,1,,,1,2
5,3,321,2,364,30057,4,469,3,,2,1,,,1,2
5,3,321,2,364,30057,5,843,3,,2,1,,,1,2
5,3,321,2,364,30058,1,997,3,,2,1,,,1,2
5,3,321,2,364,30058,2,330,3,624,1,,,2,1,2
5,3,321,2,364,30058,3,120,3,340,1,,,3,1,2
5,3,321,2,364,30059,1,261,3,171.13,1,,,3005901,2,
5,3,321,2,364,30059,2,1,4,,2,1,,,2,
5,3,321,2,364,30060,1,470,3,,2,1,,,1,
5,3,321,2,364,30060,2,1,4,,2,1,,,1,
5,3,329,2,696,30062,1,3000,3,428.8,1,,,3006201,1,2
5,3,329,2,696,30062,2,1655,3,829.36,1,,,3006202,1,2
5,3,329,2,696,30066,1,625,3,,2,1,,,1,
5,3,329,2,696,30067,1,1,4,,2,3,,,2,
5,3,329,2,696,30069,1,1,4,,2,2,,,1,2
5,3,329,2,696,30069,2,1,4,,2,2,,,1,2
5,3,329,2,696,30069,3,1,4,,2,2,,,1,2
5,3,329,2,696,30070,1,1,4,,2,4,,,1,2
5,3,329,2,696,30070,2,1,4,,2,4,,,1,2
5,3,323,2,580,30071,1,1,4,,2,1,,,1,2
5,3,323,2,580,30071,2,1,4,,2,1,,,1,2
5,3,323,2,580,30071,3,1,4,,2,1,,,1,
5,3,323,2,580,30072,1,1,6,,2,1,,,1,
5,3,323,2,580,30072,2,1,4,,2,1,,,1,
5,3,323,2,580,30074,1,1,4,,2,1,,,2,
5,3,323,2,580,30074,2,1,4,,2,1,,,2,
5,3,323,2,580,30074,3,1,4,,2,1,,,2,
5,3,323,2,580,30074,4,1,4,,2,1,,,2,
5,3,323,2,580,30074,5,1,4,,2,1,,,2,
5,3,323,2,580,30074,6,1,4,,2,1,,,7,
5,3,323,2,580,30075,1,1,4,,2,1,,,1,
5,3,323,2,580,30075,2,1,4,,2,1,,,1,
5,3,323,2,580,30076,1,300,3,,2,1,,,1,2
5,3,323,2,580,30076,2,300,3,,2,1,,,1,2
5,3,323,2,580,30077,1,2000,3,,2,1,,,1,
5,3,323,2,580,30077,2,1000,3,,2,1,,,1,
5,3,323,2,580,30077,3,1500,3,,2,1,,,1,
5,3,323,2,580,30077,4,,2,,2,1,,,1,
5,3,318,2,1136,30081,1,1,4,,2,1,,,1,
5,3,318,2,1136,30081,2,1,4,,2,1,,,1,
5,3,318,2,1136,30081,3,1,4,,2,1,,,1,
5,3,318,2,1136,30081,4,1,4,,2,1,,,1,
5,3,318,2,1136,30081,5,1,4,,2,1,,,1,
5,3,318,2,1136,30084,1,1100,3,,2,1,,,2,
5,3,318,2,1136,30084,2,1040,3,,2,1,,,2,
5,3,318,2,1136,30085,1,710,3,,2,4,,,2,
5,3,318,2,1136,30085,2,840,3,,2,4,,,2,
5,3,318,2,1136,30085,3,1002,3,,2,1,,,2,
5,3,318,2,1136,30085,4,1,4,,2,1,,,1,
5,3,318,2,1136,30086,1,1,4,,2,1,,,1,
5,3,318,2,1136,30087,1,1180,3,,2,1,,,2,
5,3,318,2,1136,30087,2,780,3,,2,1,,,2,
5,3,318,2,1136,30088,1,1,4,,2,1,,,1,
5,3,318,2,1136,30090,1,880,3,,2,1,,,1,2
5,3,318,2,1136,30090,2,850,3,,2,1,,,1,2
5,3,313,2,70,30091,1,1,4,,2,2,,,2,
5,3,313,2,70,30091,2,1,4,,2,2,,,2,
5,3,313,2,70,30093,1,1,4,,2,1,,,2,
5,3,313,2,70,30093,2,1,4,,2,1,,,2,
5,3,313,2,70,30093,3,1,4,,2,1,,,2,
5,3,313,2,70,30093,4,1,4,,2,1,,,2,
5,3,313,2,70,30093,5,1,4,,2,1,,,2,
5,3,313,2,70,30096,1,1,4,,2,4,,,1,
5,3,313,2,70,30096,2,1,4,,2,4,,,1,
5,3,313,2,70,30096,3,1,4,,2,4,,,1,
5,3,313,2,70,30096,4,1,4,,2,4,,,1,
5,3,313,2,70,30098,1,1,4,,2,1,,,1,
5,3,313,2,70,30099,1,1,4,,2,1,,,1,
5,3,313,2,70,30099,2,1,4,,2,1,,,1,
5,3,313,2,70,30100,1,1,4,,2,1,,,1,2
5,3,313,2,70,30100,2,1,4,,2,1,,,1,2
5,3,301,1,1198,30104,1,1,4,,2,4,,,1,
5,3,301,1,1198,30104,2,1,4,,2,4,,,1,
5,3,301,1,1198,30104,3,1,4,,2,1,,,2,
5,3,301,1,1198,30105,1,1,4,,2,2,,,1,
5,3,301,1,1198,30105,2,1,4,,2,2,,,1,
5,3,301,1,1198,30107,1,1,4,,2,1,,,1,
5,3,301,1,1198,30107,2,1,4,,2,1,,,1,
5,3,301,1,1198,30107,3,1,4,,2,1,,,1,
5,3,326,2,74,30111,1,710,3,605.76,1,,,3011101,1,
5,3,326,2,74,30111,2,852,3,735.79,1,,,3011102,1,
5,3,326,2,74,30111,3,145,3,219.92,1,,,3011103,1,
5,3,326,2,74,30111,4,1,4,,2,1,,,1,
5,3,326,2,74,30113,1,1,4,1953.6,1,,,3011301,1,
5,3,326,2,74,30115,1,1,4,675.5,1,,,3011501,1,
5,3,326,2,74,30115,2,1,4,5431,1,,,3011502,1,
5,3,326,2,74,30116,1,1,4,791.21,1,,,3011601,1,
5,3,326,2,74,30117,1,690,3,897.44,1,,,3011701,1,
5,3,326,2,74,30117,2,1,4,,2,1,,,1,
5,3,326,2,74,30118,1,1,4,102.97,1,,,3011801,1,
5,3,326,2,74,30118,2,1,5,,2,1,,,1,
5,3,326,2,74,30119,1,1,4,400.93,1,,,3011901,1,
5,3,326,2,74,30119,2,1,4,146.38,1,,,3011902,1,
5,3,326,2,74,30119,3,1,4,5936.2,1,,,3011903,1,
5,3,326,2,74,30120,1,700,3,920.5,1,,,3012001,1,
5,3,326,2,74,30120,2,1,4,,2,3,,,1,
5,3,305,2,1542,30121,1,1,4,,2,3,,,1,2
5,3,305,2,1542,30121,2,1,4,,2,3,,,1,2
5,3,305,2,1542,30122,1,1,4,,2,1,,,1,2
5,3,305,2,1542,30122,2,1,4,,2,1,,,1,2
5,3,305,2,1542,30123,1,1,4,,2,1,,,1,
5,3,305,2,1542,30123,2,1,4,235.4,1,,,3012301,1,
5,3,305,2,1542,30123,3,1,4,269.07,1,,,3012302,1,
5,3,305,2,1542,30124,1,1,4,,2,1,,,1,
5,3,305,2,1542,30125,1,1,4,,2,1,,,1,2
5,3,305,2,1542,30125,2,1,4,,2,1,,,1,2
5,3,305,2,1542,30125,3,1,4,,2,3,,,1,2
5,3,305,2,1542,30128,1,1,4,,2,1,,,1,
5,3,305,2,1542,30128,2,1,4,,2,1,,,1,
5,3,305,2,1542,30128,3,1,4,,2,3,,,1,
5,3,312,2,20,30131,1,102,3,215.65,1,,,3013101,1,
5,3,312,2,20,30131,2,600,3,,2,1,,,1,
5,3,312,2,20,30131,3,584,3,,2,1,,,1,
5,3,312,2,20,30131,4,,3,,2,1,,,1,
5,3,312,2,20,30133,1,1,4,857.11,1,,,3013301,1,
5,3,312,2,20,30133,2,1,4,426.1,1,,,3013302,1,
5,3,312,2,20,30133,3,1,4,,2,3,,,1,
5,3,312,2,20,30134,1,1,4,779.92,1,,,3013401,1,
5,3,312,2,20,30134,2,1,4,,2,1,,,1,
5,3,312,2,20,30134,3,1,4,350.38,1,,,3013402,1,
5,3,312,2,20,30135,1,1,4,,2,1,,,1,
5,3,312,2,20,30137,1,1,4,,2,1,,,1,
5,3,312,2,20,30138,1,350,3,,2,4,,,1,5
5,3,312,2,20,30138,2,320,3,,2,1,,,1,5
5,3,312,2,20,30138,3,300,3,,2,1,,,1,5
5,3,312,2,20,30139,1,330,3,,2,1,,,1,2
5,3,312,2,20,30139,2,340,3,,2,1,,,1,2
5,3,312,2,20,30140,1,40,3,244.73,1,,,3014001,1,2
5,3,312,2,20,30140,2,300,3,,2,1,,,1,2
5,3,312,2,20,30140,3,300,3,,2,1,,,1,2
5,3,305,2,4,30141,1,1,4,,2,4,,,2,
5,3,305,2,4,30142,1,1,4,,2,1,,,1,2
5,3,305,2,4,30142,2,1,4,,2,1,,,1,2
5,3,305,2,4,30146,1,1,4,,2,4,,,2,
5,3,305,2,4,30146,2,1,4,,2,1,,,2,
5,3,305,2,4,30146,3,1,4,,2,1,,,2,
5,3,305,2,4,30147,1,1,4,,2,1,,,1,2
5,3,305,2,4,30148,1,1,4,468.46,1,,,3014801,1,
5,3,305,2,4,30148,2,1,4,859.73,1,,,3014802,1,
5,3,305,2,4,30148,3,1,4,,2,3,,,1,
5,3,305,2,4,30149,1,1,4,289.75,1,,,,1,
5,3,305,2,4,30149,2,1,4,,2,3,,,1,
5,3,305,2,4,30149,3,1,4,,2,3,,,1,
5,3,305,2,4,30149,4,1,4,,2,1,,,1,
4,4,414,1,2176,40033,1,400,1,611.5,1,,,4003301,2,
4,4,414,1,2176,40037,1,750,1,624.62,1,,,4003701,1,2
4,4,415,1,2108,40041,1,50,1,126,1,,,4004101,2,
4,4,415,1,2108,40042,1,230,1,349.91,1,,,4004201,1,2
4,4,415,1,2108,40043,1,400,1,595.25,1,,,4004301,1,
4,4,415,1,0,40044,1,200,1,166.82,1,,,4004401,1,
4,4,415,1,2108,40045,1,306,1,537.1,1,,,4004501,1,2
4,4,415,1,2108,40046,1,200,1,144.41,1,,,4004601,1,
4,4,415,1,2108,40047,1,240,1,209.71,1,,,4004701,1,
4,4,415,1,2108,40049,1,780,1,875.92,1,,,4004901,1,
4,4,413,2,1540,40052,1,260,1,,2,1,,,2,
4,4,413,2,1540,40054,1,1.5,4,,2,1,,,1,2
4,4,413,2,1540,40054,2,2,4,,2,1,,,1,2
4,4,413,2,1540,40055,1,150,2,74.14,1,,,4005501,2,
4,4,413,2,1540,40055,2,200,1,140.48,1,,,4005502,2,
4,4,413,2,1540,40056,1,80,2,215.06,1,,,4005601,1,6
4,4,413,2,1540,40056,2,450,2,,2,1,,,1,6
4,4,413,2,1540,40058,1,160,1,90.41,1,,,4005801,1,2
4,4,413,2,1540,40058,2,234,1,,2,1,,,1,2
4,4,413,2,1540,40058,3,140,2,,2,1,,,1,2
4,4,413,2,1540,40060,1,500,1,,2,1,,,1,2
4,4,413,2,1540,40060,2,300,1,,2,1,,,1,2
4,4,413,2,1540,40060,3,120,1,70.31,1,,,4006003,1,2
4,4,413,2,1540,40060,4,2,4,,2,1,,,1,2
4,4,405,2,722,40062,1,300,2,630.56,1,,,4006201,2,
4,4,405,2,722,40063,1,2000,2,,2,1,,,1,2
4,4,405,2,722,40063,2,3000,2,,2,1,,,1,2
4,4,405,2,722,40064,1,200,1,287.83,1,,,4006401,2,
4,4,405,2,722,40064,2,200,3,380.5,1,,,4006402,2,
4,4,405,2,722,40065,1,100,1,84.43,1,,,4006501,1,
4,4,405,2,722,40065,2,78,1,303.21,1,,,4006502,1,
4,4,405,2,722,40066,1,250,1,280.82,1,,,4006601,1,
4,4,405,2,722,40067,1,300,1,850.1,1,,,4006701,1,
4,4,405,2,722,40068,1,270,1,417.15,1,,,4006801,2,
4,4,405,2,722,40069,1,2,4,2011.38,1,,,4006901,1,2
4,4,405,2,722,40069,2,150,1,255.43,1,,,4006902,1,2
4,4,405,2,722,40069,3,200,1,280.81,1,,,4006903,1,2
4,4,405,2,722,40069,4,1.5,4,1260.2,1,,,4006904,1,2
4,4,405,2,722,40070,1,100,1,191.95,1,,,4007001,1,2
4,4,405,2,722,40070,2,300,1,632.43,1,,,4007002,1,2
4,4,405,2,484,40071,1,200,2,,2,1,,,2,
4,4,405,2,484,40071,2,150,2,,2,1,,,2,
4,4,405,2,484,40072,1,1200,2,,2,1,,,2,6
4,4,405,2,484,40072,2,1500,2,,2,1,,,2,6
4,4,405,2,484,40073,1,980,1,,2,1,,,1,2
4,4,405,2,484,40073,2,900,1,,2,1,,,1,2
4,4,405,2,484,40073,3,940,1,,2,1,,,1,2
4,4,405,2,484,40074,1,51,1,281,1,,,4007401,7,
4,4,405,2,484,40075,1,300,1,,2,1,,,1,
4,4,405,2,484,40075,2,250,2,,2,1,,,1,
4,4,405,2,484,40076,1,320,2,,2,1,,,2,
4,4,405,2,484,40076,2,250,1,,2,1,,,2,
4,4,405,2,484,40076,3,2,4,,2,1,,,2,
4,4,405,2,484,40077,1,648,1,,2,1,,,1,
4,4,405,2,484,40077,2,655,1,,2,1,,,1,
4,4,405,2,484,40077,3,649,1,,2,1,,,1,
4,4,405,2,484,40078,1,2,4,,2,1,,,1,
4,4,405,2,484,40080,1,2,4,,2,1,,,2,3
4,4,405,2,484,40080,2,3,4,,2,1,,,2,3
4,4,419,2,296,40081,1,150,1,105,1,,,4008101,1,
4,4,419,2,296,40082,1,200,1,440,1,,,4008201,2,
4,4,419,2,296,40084,1,124,1,88.21,1,,,4008401,1,2
4,4,419,2,296,40084,2,109,1,73.63,1,,,4008402,1,2
4,4,419,2,296,40085,1,460,1,,2,1,,,1,
4,4,419,2,296,40086,1,40,1,79.46,1,,,4008201,1,9
4,4,419,2,296,40086,2,120,1,216.05,1,,,4008202,1,9
4,4,419,2,296,40086,3,1,4,,2,1,,,1,9
4,4,419,2,296,40086,4,1,4,,2,1,,,1,9
4,4,419,2,296,40088,1,3500,1,,2,1,,,1,2
4,4,419,2,296,40088,2,2000,1,,2,1,,,1,2
4,4,419,2,296,40089,1,1500,2,,2,4,,,1,2
4,4,419,2,296,40089,2,3000,2,,2,4,,,1,2
4,4,419,2,296,40089,3,1000,2,,2,4,,,1,3
4,4,419,2,296,40089,4,4000,7,,2,4,,,1,
4,4,419,2,296,40090,1,1000,2,,2,4,,,1,2
4,4,401,1,1460,40092,1,250,1,,2,1,,,2,
4,4,401,1,1460,40093,1,220,1,300,1,,,4009301,1,
4,4,401,1,1460,40093,2,200,1,,2,1,,,1,
4,4,401,1,1460,40094,1,100,2,,2,4,,,1,
4,4,401,1,1460,40094,2,150,2,,2,4,,,1,
4,4,401,1,1460,40095,1,168,1,760.21,1,,,4009501,1,
4,4,401,1,1460,40096,1,300,2,1350.86,1,,,4009601,1,
4,4,401,1,1460,40097,1,557,1,203.32,1,,,4009101,1,
4,4,401,1,1460,40099,1,226,1,625.1,1,,,4009901,1,
4,4,401,1,1460,40100,1,70,1,184.1,1,,,4010001,1,
4,4,412,2,2592,40101,1,750,1,532.88,1,,,4010101,1,2
4,4,412,2,2592,40101,2,600,1,412.51,1,,,4010102,1,2
4,4,412,2,2592,40102,1,1200,1,774.63,1,,,4010201,1,2
4,4,412,2,2592,40103,1,800,1,675.73,1,,,4010301,1,2
4,4,412,2,2592,40103,2,600,1,481.46,1,,,4010302,1,2
4,4,412,2,2592,40104,1,234,1,299.52,1,,,4010401,1,2
4,4,412,2,2592,40104,2,220,1,298.2,1,,,4010402,1,2
4,4,412,2,2592,40105,1,205,1,330.64,1,,,4010501,1,2
4,4,412,2,2592,40106,1,370,1,637.67,1,,,4010601,1,2
4,4,412,2,2592,40106,2,179,1,380,1,,,4010602,1,2
4,4,412,2,2592,40107,1,230,1,1003.03,1,,,4010701,1,2
4,4,412,2,2592,40108,1,220,1,366.16,1,,,4010801,1,2
4,4,412,2,2592,40109,1,100,1,85,1,,,4010901,1,2
4,4,412,2,2592,40110,1,250,1,380.58,1,,,4011001,1,2
4,4,412,2,1606,40111,1,650,1,430.45,1,,,4011101,1,2
4,4,412,2,1606,40111,2,180,1,126.65,1,,,4011102,1,2
4,4,412,2,1606,40111,3,240,1,189.36,1,,,4011103,1,2
4,4,412,2,1606,40112,1,600,1,496.01,1,,,4011201,2,
4,4,412,2,1606,40113,1,280,1,166.06,1,,,4011301,1,2
4,4,412,2,1606,40114,1,1620,1,1309.01,1,,,4011401,1,2
4,4,412,2,1606,40115,1,250,1,362.81,1,,,4011501,1,2
4,4,412,2,1606,40116,1,230,1,229.11,1,,,4011601,1,
4,4,412,2,1606,40117,1,100,1,60.8,1,,,4011701,1,2
4,4,412,2,1606,40117,2,300,1,227.25,1,,,4011702,1,2
4,4,412,2,1606,40118,1,250,1,906.34,1,,,4011801,2,
4,4,412,2,1606,40119,1,250,1,343.37,1,,,4011901,1,2
4,4,412,2,1606,40120,1,200,1,313.09,1,,,4012001,1,
4,4,410,2,4036,40123,1,200,1,410.04,1,,,4012301,5,
4,4,410,2,4036,40124,1,100,1,214.34,1,,,4012401,2,
4,4,410,2,4036,40125,1,1200,1,562.33,1,,,4012501,1,
4,4,410,2,4036,40125,2,700,1,283.27,1,,,4012502,1,
4,4,410,2,4036,40126,1,1000,1,349.05,1,,,4012601,1,2
4,4,410,2,4036,40126,2,300,1,163.93,1,,,4012602,1,2
4,4,410,2,4036,40128,1,304,1,447.4,1,,,4012801,1,2
4,4,410,2,4036,40129,1,315,1,591.04,1,,,4012901,1,
4,4,410,2,4036,40130,1,109,1,207.21,1,,,4013001,1,4
4,4,410,2,4036,40130,2,225,1,316.75,1,,,4013002,1,4
4,4,407,2,796,40131,1,2000,7,,2,1,,,1,2
4,4,407,2,796,40131,2,3000,7,,2,1,,,1,2
4,4,407,2,796,40133,1,2000,7,,2,1,,,1,2
4,4,407,2,796,40133,2,3000,7,,2,1,,,1,2
4,4,407,2,796,40133,3,6000,7,,2,1,,,1,2
4,4,407,2,796,40134,1,2,4,,2,1,,,1,2
4,4,407,2,796,40134,2,2,4,,2,1,,,1,2
4,4,407,2,796,40134,3,180,1,350,1,,,4013403,1,2
4,4,407,2,796,40135,1,2,4,,2,1,,,2,4
4,4,407,2,796,40135,2,1,4,,2,1,,,2,4
4,4,407,2,796,40135,3,1,4,,2,1,,,2,4
4,4,407,2,796,40135,4,1,4,,2,1,,,2,4
4,4,407,2,796,40135,5,1,4,850,1,,,4013505,2,4
4,4,407,2,796,40136,1,11,4,,2,1,,,1,
4,4,407,2,796,40136,2,100,1,195.1,1,,,4013602,1,
4,4,407,2,796,40137,1,210,1,139,1,,,4013701,1,
4,4,407,2,796,40137,2,230,1,235,1,,,4013702,1,
4,4,407,2,796,40138,1,2,4,,2,1,,,1,2
4,4,407,2,796,40138,2,3,4,,2,1,,,1,2
4,4,407,2,796,40138,3,3,4,,2,1,,,1,2
4,4,407,2,796,40138,4,1,1,536.6,1,,,4013804,1,2
4,4,407,2,796,40140,1,3,4,,2,1,,,1,2
4,4,407,2,796,40140,2,1.5,4,,2,1,,,1,2
4,4,410,1,3192,40141,1,140,1,,2,1,,,1,
4,4,410,1,3192,40141,2,186,1,,2,1,,,1,
4,4,410,1,3192,40141,3,72,1,263.14,1,,,4014103,1,
4,4,410,1,3192,40142,1,80,1,316.42,1,,,4014201,1,2
4,4,410,1,3192,40142,2,146,1,,2,1,,,1,2
4,4,410,1,3192,40142,3,60,3,4232.6,1,,,414202,1,2
4,4,410,1,3192,40142,4,218,1,,2,1,,,1,2
4,4,410,1,3192,40143,1,560,2,,2,1,,,1,2
4,4,410,1,3192,40143,2,480,2,,2,1,,,1,2
4,4,410,1,3192,40144,1,2.5,4,,2,5,"HEAVY DOWN POUR FOR 2 DAYS",,2,
4,4,410,1,3192,40144,2,2,4,,2,5,"HEAVY DOWN POUR FOR 2 DAYS",,2,
4,4,410,1,3192,40144,3,2,4,,2,5,"HEAVY DOWN POUR FOR 2 DAYS",,2,
4,4,410,1,3192,40144,4,1,4,,2,5,"HEAVY DOWN POUR FOR 2 DAYS",,2,
4,4,410,1,3192,40146,1,2,4,,2,5,"HEAVY DOWN POUR FOR 2 DAYS",,2,
4,4,410,1,3192,40146,2,2,4,,2,5,"HEAVY DOWN POUR FOR 2 DAYS",,2,
4,4,410,1,3192,40146,3,2,4,,2,5,"HEAVY DOWN POUR FOR 2 DAYS",,2,
4,4,410,1,3192,40147,1,280,1,,2,1,,,2,
4,4,410,1,3192,40147,2,250,2,,2,1,,,2,
4,4,410,1,3192,40147,3,200,1,,2,1,,,1,
4,4,410,1,3192,40147,4,150,1,,2,1,,,1,
4,4,410,1,3192,40148,1,300,1,,2,1,,,1,
4,4,410,1,3192,40149,1,300,2,,2,1,,,1,
4,4,410,1,3192,40149,2,1000,7,,2,1,,,1,
4,4,410,1,3414,40151,1,88,1,55.3,1,,,4015101,2,1
4,4,410,1,3414,40151,2,99,1,60.45,1,,,4015102,2,1
4,4,410,1,3414,40152,1,59,1,50.21,1,,,4015201,1,
4,4,410,1,3414,40152,2,73,1,,2,1,,,1,
4,4,410,1,3414,40153,1,50,3,547.3,1,,,4015301,1,
4,4,410,1,3414,40154,1,250,2,1531.6,1,,,4015401,4,
4,4,410,1,0,40155,1,130,1,105.21,1,,,4015501,1,
4,4,410,1,0,40155,2,1,4,,2,1,,,1,
4,4,410,1,0,40155,3,150,1,,2,1,,,1,
4,4,410,1,3414,40157,1,127,1,107.22,1,,,4015701,1,
4,4,410,1,3414,40157,2,150,1,356.6,1,,,4015702,1,
4,4,410,1,3414,40158,1,200,1,1835.2,1,,,4015801,2,4
4,4,410,1,3414,40158,2,150,2,2835.2,1,,,401502,2,4
