"zone","state","lga","sector","ea","hhid","s9q29a","s9q29b","s9q29c","s9q30a","s9q30b","s9q30c"
6,30,3002,1,1310,300131,83,,,,,
6,30,3002,1,1310,300135,11,71,,,,
6,30,3002,1,0,300136,63,72,,,,
6,30,3002,1,1310,300137,83,71,,,,
6,30,3002,1,1310,300138,,,,74,83,
6,30,3002,1,0,300139,73,75,83,,,
6,30,3021,1,0,300140,71,92,,,,
6,30,3002,1,1264,300141,31,73,,,,
6,30,3002,1,0,300142,71,72,73,,,
6,30,3002,1,1264,300143,72,73,71,,,
6,30,3007,1,0,300144,63,72,,,,
6,30,3002,1,0,300145,63,72,,,,
6,30,3002,1,1264,300146,61,72,71,,,
6,30,3002,1,0,300147,62,72,,,,
6,30,3002,1,1264,300148,74,75,92,,,
6,30,3002,1,1264,300149,12,75,,,,
6,30,3030,1,946,300151,72,61,83,,,
6,30,3030,1,946,300152,61,75,92,,,
6,30,3030,1,946,300153,83,,,,,
6,30,3030,1,946,300154,72,,,,,
6,30,3030,1,946,300156,83,,,,,
6,30,3030,1,946,300157,71,,,,,
6,30,3030,1,946,300158,63,72,,,,
6,30,3030,1,946,300159,73,72,71,,,
6,30,3030,1,946,300160,72,73,11,,,
6,30,3016,1,390,300161,71,72,75,,,
6,30,3016,1,390,300162,71,72,75,,,
6,30,3016,1,390,300163,71,72,,,,
6,30,3016,1,390,300164,75,,,,,
6,30,3016,1,0,300165,83,92,132,,,
6,24,2403,1,0,300166,11,12,13,,,
6,30,3016,1,390,300167,71,,,,,
6,30,3016,1,390,300168,71,,,,,
6,30,3016,1,390,300169,31,61,,,,
6,30,3016,1,390,300170,11,31,,,,
6,30,3023,2,622,300171,63,83,,,,
6,30,3023,2,622,300172,64,71,81,,,
6,30,3023,2,622,300173,71,61,64,,,
6,30,3023,2,622,300174,83,,,,,
6,30,3023,2,622,300175,,,,72,,
6,30,3023,2,622,300176,,,,,,
6,30,3023,2,622,300177,61,71,74,,,
6,30,3023,2,622,300178,83,,,,,
6,30,3023,2,622,300179,64,82,,,,
6,30,3023,2,622,300180,71,72,61,,,
6,30,3033,2,554,300181,,,,71,72,61
6,30,3033,2,554,300182,71,83,,,,
6,30,3033,2,554,300183,,,,83,91,
6,30,3033,2,0,300184,71,72,74,,,
6,30,3033,2,0,300185,71,83,,,,
6,30,3033,2,554,300186,71,,,,,
6,30,3033,2,554,300187,31,,,,,
6,30,3033,2,554,300188,,,,81,92,
6,30,3033,2,554,300190,,,,72,,
6,30,3015,2,1688,300191,,,,31,61,
6,30,3015,2,1688,300192,61,83,,,,
1,23,2308,1,0,300193,72,83,,,,
6,30,3015,2,1688,300194,,,,31,61,
6,30,3015,2,1688,300195,,,,71,,
6,30,3015,2,1688,300196,61,63,71,,,
6,30,3015,2,1688,300197,,,,31,61,
1,23,2308,1,0,300198,83,92,,,,
1,23,2308,1,0,300199,71,62,73,,,
6,30,3015,2,1688,300200,,,,61,64,71
6,30,3032,1,1088,300201,71,72,75,,,
6,30,3032,1,1088,300202,83,,,,,
6,30,3032,1,1088,300203,71,72,73,,,
6,30,3032,1,0,300204,63,83,,,,
6,30,3032,1,1088,300207,,,,92,93,
6,30,3032,1,1088,300208,63,81,,,,
6,30,3032,1,1088,300209,73,74,,,,
6,30,3032,1,1088,300210,62,93,132,,,
6,30,3032,2,520,300211,63,83,,,,
6,30,3032,2,520,300213,,,,71,,
6,30,3032,2,520,300214,,,,61,64,72
6,30,3032,2,520,300217,31,62,101,,,
6,30,3032,2,520,300218,,,,21,31,61
6,30,3032,2,520,300220,,,,61,64,71
6,30,3019,2,0,300221,,,,12,72,
6,30,3004,2,216,300222,61,64,71,,,
6,30,3004,2,0,300223,,,,74,75,73
6,30,3004,2,216,300225,71,,,,,
6,30,3004,2,216,300226,111,131,,,,
6,30,3004,2,216,300227,63,81,,,,
6,30,3004,2,216,300228,81,92,132,,,
6,30,3004,2,216,300229,,,,11,63,
6,30,3004,2,216,300230,62,81,,,,
1,31,3105,1,2914,310001,61,102,91,,,
1,31,3105,1,2914,310002,31,101,,,,
1,31,3105,1,2914,310003,71,83,101,,,
1,31,3105,1,2914,310004,71,72,73,,,
1,31,3105,1,2914,310005,82,102,,,,
1,31,3105,1,2914,310006,11,71,13,,,
1,31,3105,1,2914,310007,101,83,,,,
1,31,3105,1,2914,310008,61,92,102,,,
1,31,3105,1,2914,310009,71,73,,,,
1,31,3105,1,2914,310010,11,12,13,,,
1,31,3101,2,604,310011,12,101,92,,,
1,31,3101,2,604,310012,83,132,,,,
1,31,3101,2,604,310013,61,71,81,,,
1,31,3101,2,604,310014,11,12,13,,,
1,31,3105,2,0,310015,,,,71,72,
1,31,3101,2,604,310016,12,83,121,,,
1,31,3101,2,604,310017,,,,71,72,73
1,31,3102,2,0,310018,71,75,81,,,
1,31,3101,2,604,310019,92,121,12,,,
1,31,3101,2,604,310020,81,83,,,,
1,31,3115,2,680,310021,72,93,,,,
1,31,3115,2,680,310022,81,91,,,,
1,31,3115,2,680,310023,61,31,72,,,
1,31,3115,2,680,310024,11,61,,,,
1,31,3115,2,680,310025,31,81,102,,,
1,31,3115,2,680,310026,41,92,,,,
1,31,3115,2,680,310027,71,72,73,,,
1,31,3115,2,680,310028,71,83,92,,,
1,31,3115,2,680,310029,13,72,121,,,
1,31,3115,2,680,310030,,,,32,81,
1,31,3111,2,2966,310031,71,73,72,,,
1,31,3111,2,2966,310032,71,72,73,,,
1,31,3111,2,2966,310033,71,62,92,,,
1,31,3111,2,2966,310034,92,62,71,,,
1,31,3111,2,2966,310035,71,92,111,,,
1,31,3111,2,2966,310036,61,81,,,,
1,31,3111,2,2966,310037,,,,61,23,114
1,31,3111,2,2966,310038,,,,62,81,
1,31,3111,2,2966,310039,102,131,61,,,
1,31,3111,2,2966,310040,123,131,132,,,
1,31,3107,2,1092,310041,,,,71,62,81
1,31,3107,2,1092,310042,71,91,,,,
1,31,3107,2,1092,310043,83,,,,,
1,31,3107,2,1092,310044,101,91,92,,,
1,31,3107,2,1092,310045,71,62,91,,,
1,31,3107,2,1092,310046,71,72,75,,,
1,31,3107,2,1092,310047,,,,91,101,121
1,31,3107,2,1092,310048,,,,71,75,72
1,31,3107,2,1092,310049,92,111,31,,,
1,31,3107,2,1092,310050,61,63,81,,,
1,31,3107,1,724,310051,71,72,73,,,
1,31,3107,1,724,310052,,,,71,72,75
1,31,3107,1,724,310053,,,,71,72,73
1,31,3107,1,724,310054,71,92,121,,,
1,31,3107,1,724,310055,101,83,,,,
1,31,3107,1,724,310056,,,,92,112,11
1,31,3107,1,724,310057,82,62,83,,,
1,31,3107,1,724,310058,71,92,83,,,
1,31,3107,1,724,310059,71,12,111,,,
1,31,3107,1,724,310060,72,83,,,,
1,31,3113,2,332,310061,,,,71,72,
1,31,3113,2,332,310062,,,,71,62,11
1,31,3113,2,332,310063,31,64,,,,
1,31,3113,2,332,310064,131,11,61,,,
1,31,3113,2,332,310065,61,64,,,,
1,31,3113,2,332,310066,31,11,,,,
1,31,3113,2,332,310067,131,61,11,,,
1,31,3113,2,332,310068,72,63,,,,
1,31,3113,2,332,310069,61,81,,,,
1,31,3113,2,332,310070,71,72,,,,
1,31,3109,2,1026,310071,32,71,83,,,
1,31,3109,2,1026,310072,91,61,32,,,
1,31,3109,2,1026,310073,91,92,102,,,
1,31,3109,2,1026,310074,,,,71,72,74
1,31,3109,2,1026,310075,61,72,,,,
1,31,3109,2,1026,310076,61,62,71,,,
1,31,3109,2,1026,310077,61,81,83,,,
1,31,3109,2,1026,310078,72,73,74,,,
1,31,3109,2,1026,310079,102,92,61,,,
1,31,3109,2,1026,310080,31,71,61,,,
1,31,3112,2,350,310081,71,72,75,,,
1,31,3112,2,350,310082,61,71,91,,,
1,31,3112,2,350,310083,,,,71,72,75
1,31,3112,2,350,310084,71,64,,,,
1,31,3112,2,350,310085,71,72,73,,,
1,31,3112,2,350,310086,91,92,72,,,
1,31,3112,2,350,310087,92,11,72,,,
1,31,3112,2,350,310088,75,83,,,,
1,31,3112,2,350,310089,83,71,,,,
1,31,3112,2,350,310090,83,91,,,,
1,31,3116,2,1344,310091,62,32,11,,,
1,31,3116,2,1344,310092,11,62,71,,,
1,31,3116,2,1344,310093,73,61,81,,,
1,31,3116,2,1344,310094,,,,64,83,
1,31,3116,2,1344,310095,83,71,,,,
1,31,3116,2,1344,310096,32,11,92,,,
1,31,3116,2,1344,310097,11,32,61,,,
1,31,3116,2,1344,310098,72,74,75,,,
1,31,3116,2,1344,310099,83,,,,,
1,31,3116,2,1344,310100,32,11,71,,,
1,31,3103,2,874,310101,71,72,73,,,
1,31,3103,2,874,310102,102,92,61,,,
1,31,3103,2,874,310103,,,,72,73,75
1,31,3103,2,874,310104,102,92,61,,,
1,31,3103,2,874,310105,,,,61,71,62
1,31,3103,2,874,310106,102,92,61,,,
1,31,3103,2,874,310107,83,,,,,
1,31,3103,2,874,310108,61,64,81,,,
1,31,3103,2,874,310109,61,63,81,,,
1,31,3103,2,874,310110,,,,71,81,61
5,32,3215,1,2978,320001,12,73,81,,,
5,32,3215,1,0,320002,,,,73,12,
5,32,3215,1,2978,320006,63,72,,,,
4,14,1404,1,0,320007,71,72,,,,
5,32,3215,1,0,320008,12,101,,,,
5,32,3215,1,0,320009,11,12,13,,,
5,32,3215,1,2978,320010,12,13,11,,,
5,32,3222,1,2780,320011,12,73,83,,,
5,32,3222,1,2780,320012,12,72,,,,
5,32,3222,1,2780,320013,12,73,32,,,
5,32,3222,1,2780,320015,71,,,,,
5,32,3222,1,2780,320016,72,73,74,,,
5,32,3222,1,2780,320017,12,93,72,,,
5,32,3222,1,2780,320018,11,12,13,,,
5,32,3222,1,2780,320019,,,,11,12,13
5,32,3222,1,2780,320020,71,72,73,,,
5,32,3218,2,0,320021,72,12,63,,,
5,32,3218,2,296,320022,11,12,13,,,
5,32,3218,2,296,320024,71,72,73,,,
5,32,3218,2,0,320025,,,,71,72,74
5,32,3218,2,296,320026,11,31,62,,,
5,32,3218,2,296,320027,11,72,73,,,
5,32,3218,2,0,320028,,,,71,12,
5,32,3218,2,296,320029,72,63,12,,,
5,32,3218,2,296,320030,12,31,72,,,
5,32,3223,2,578,320031,62,72,101,,,
5,32,3223,2,578,320032,,,,72,11,32
5,32,3223,2,578,320033,,,,71,72,73
5,32,3223,2,578,320034,,,,71,72,73
5,32,3223,2,578,320035,,,,61,71,
5,32,3223,2,578,320036,62,73,,,,
5,32,3223,2,578,320037,11,63,72,,,
5,32,3223,2,578,320038,11,12,13,,,
5,32,3209,1,0,320039,71,72,73,,,
5,32,3223,2,578,320040,61,62,63,,,
5,32,3209,1,1208,320041,83,63,12,,,
5,32,3209,1,1208,320042,,,,131,72,101
5,32,3209,1,1208,320043,71,72,73,,,
5,32,3209,1,1208,320044,71,72,73,,,
5,32,3209,1,1208,320045,62,73,,,,
5,32,3209,1,1208,320047,,,,71,72,73
5,32,3209,1,1208,320048,,,,11,12,13
5,32,3209,1,1208,320049,,,,11,12,13
5,32,3209,1,1208,320050,,,,73,,
5,32,3213,2,128,320051,,,,73,72,74
5,32,3213,2,128,320052,11,12,13,,,
5,32,3213,2,128,320053,,,,101,102,132
5,32,3215,1,0,320054,11,71,91,,,
5,32,3215,1,4712,320055,83,73,11,,,
5,32,3215,1,4712,320056,11,61,73,,,
5,32,3215,1,0,320057,,,,73,,
5,32,3215,1,4712,320061,,,,72,73,63
4,16,1611,2,0,320062,71,72,83,,,
5,32,3215,1,4712,320063,,,,72,73,82
5,32,3215,1,1896,320065,72,73,74,,,
5,32,3215,1,1896,320066,12,23,102,,,
5,32,3215,1,1896,320067,,,,72,91,92
5,32,3215,1,1896,320068,11,73,81,,,
5,32,3215,1,1896,320069,71,75,131,,,
5,32,3215,1,1896,320070,132,72,75,,,
5,32,3215,1,1896,320071,11,72,61,,,
5,32,3215,1,1896,320072,12,72,,,,
5,32,3215,1,1896,320073,75,132,,,,
5,32,3206,2,276,320074,11,61,101,,,
5,32,3206,2,276,320075,11,21,83,,,
5,32,3206,2,276,320076,72,23,74,,,
5,32,3206,2,276,320077,,,,72,,
5,32,3206,2,276,320078,12,22,61,,,
5,32,3206,2,276,320079,13,22,62,,,
5,32,3206,2,276,320080,132,63,,,,
5,32,3206,2,276,320081,11,81,83,,,
5,32,3206,2,276,320082,101,63,,,,
5,32,3206,2,276,320083,11,23,62,,,
5,32,3208,2,2244,320084,11,61,82,,,
5,32,3208,2,2244,320085,,,,71,11,63
5,32,3208,2,2244,320086,11,62,74,,,
5,32,3208,2,2244,320087,63,92,,,,
5,32,3208,2,2244,320088,12,22,62,,,
5,32,3208,2,2244,320089,12,23,62,,,
5,32,3208,2,2244,320090,101,32,,,,
5,32,3208,2,2244,320091,71,72,,,,
5,32,3208,2,2244,320092,132,101,73,,,
5,32,3208,2,2244,320093,71,72,,,,
5,32,3204,1,346,320094,12,23,62,,,
5,32,3204,1,346,320095,11,62,71,,,
5,32,3204,1,346,320096,11,72,83,,,
5,32,3204,1,346,320097,72,73,92,,,
5,32,3204,1,346,320098,92,101,132,,,
5,32,3204,1,346,320099,72,74,73,,,
5,32,3204,1,346,320100,101,132,,,,
5,32,3204,1,346,320101,11,22,61,,,
5,32,3204,1,346,320102,13,22,62,,,
5,32,3204,1,346,320103,11,72,92,,,
5,32,3201,2,2034,320104,11,23,61,,,
5,32,3201,2,2034,320105,,,,62,72,131
5,32,3201,2,2034,320106,72,74,91,,,
5,32,3222,1,1624,320107,72,73,74,,,
5,32,3222,1,0,320108,131,11,73,,,
5,32,3222,1,1624,320109,,,,72,73,92
5,32,3222,1,1624,320110,72,73,74,,,
5,32,3222,1,1624,320111,12,63,,,,
5,32,3222,1,1624,320112,71,81,111,,,
5,32,3222,1,1624,320113,11,32,111,,,
5,32,3222,1,1624,320114,12,72,,,,
5,32,3222,1,1624,320115,101,72,,,,
5,32,3222,1,1624,320116,11,73,131,,,
5,32,3201,2,2034,320117,83,72,11,,,
5,32,3201,2,2034,320118,11,61,72,,,
5,32,3201,2,2034,320119,11,64,72,,,
5,32,3201,2,2034,320120,72,101,,,,
5,32,3201,2,2034,320121,63,92,101,,,
5,32,3201,2,2034,320122,72,73,82,,,
5,32,3201,2,2034,320123,93,101,,,,
5,32,3203,2,2644,320124,62,75,101,,,
5,32,3203,2,2644,320125,12,32,62,,,
5,32,3203,2,0,320126,72,12,93,,,
5,32,3203,2,2644,320127,11,61,73,,,
5,32,3203,2,2644,320128,11,73,82,,,
5,32,3203,2,2644,320129,11,73,83,,,
5,32,3203,2,2644,320130,101,75,,,,
5,32,3203,2,2644,320131,,,,71,101,
5,32,3203,2,2644,320132,71,72,75,,,
5,32,3203,2,2644,320133,64,72,101,,,
5,32,3202,2,84,320134,72,73,74,,,
5,32,3202,2,84,320135,,,,75,83,101
5,32,3202,2,84,320136,,,,71,72,91
5,32,3202,2,84,320137,101,72,,,,
5,32,3202,2,84,320138,71,73,,,,
5,32,3202,2,84,320139,11,62,73,,,
5,32,3202,2,84,320140,11,73,82,,,
5,32,3202,2,84,320141,71,73,,,,
5,32,3202,2,84,320142,72,12,11,,,
5,32,3202,2,84,320143,72,73,74,,,
5,32,3216,2,1184,320144,,,,93,102,114
5,32,3216,2,1184,320145,11,23,61,,,
5,32,3216,2,1184,320146,73,11,91,,,
5,32,3216,2,1184,320147,11,13,82,,,
5,32,3216,2,1184,320148,72,92,73,,,
5,32,3216,2,1184,320149,23,93,101,,,
5,32,3216,2,1184,320150,101,12,,,,
5,32,3223,2,390,320151,,,,72,132,101
5,32,3223,2,390,320152,12,63,23,,,
5,32,3223,2,390,320153,71,72,73,,,
5,32,3223,1,0,320154,72,131,132,,,
5,32,3223,1,0,320155,91,92,93,,,
5,32,3223,2,390,320156,12,62,73,,,
5,32,3223,2,390,320157,,,,11,12,13
5,32,3223,2,390,320158,11,12,13,,,
5,32,3223,2,390,320159,12,83,,,,
5,32,3223,2,390,320160,71,72,73,,,
5,32,3221,2,132,320161,,,,12,11,13
5,32,3221,2,132,320162,11,12,13,,,
5,32,3221,2,132,320163,62,73,,,,
5,32,3221,2,132,320164,,,,72,32,62
5,32,3221,2,132,320165,,,,12,72,
5,32,3221,2,132,320166,,,,131,73,121
5,32,3221,2,132,320167,131,132,73,,,
5,32,3221,2,132,320168,12,72,73,,,
5,32,3221,2,132,320169,63,73,,,,
5,32,3221,2,132,320170,131,132,73,,,
5,32,3210,2,1692,320171,,,,71,72,74
5,32,3210,2,1692,320172,11,12,13,,,
5,32,3210,2,1692,320173,11,12,13,,,
5,32,3210,2,1692,320174,,,,11,12,13
5,32,3210,2,1692,320175,72,73,74,,,
5,32,3210,2,1692,320176,72,101,62,,,
5,32,3210,2,1692,320177,,,,73,63,12
5,32,3210,2,1692,320178,83,,,,,
5,32,3210,2,1692,320179,83,,,,,
5,32,3215,1,0,320180,,,,72,73,74
5,32,3213,2,128,320181,,,,91,92,93
5,32,3213,2,128,320182,73,83,,,,
5,32,3213,2,128,320183,72,73,74,,,
5,32,3213,2,128,320184,12,72,62,,,
5,32,3215,1,0,320185,,,,11,62,73
5,32,3213,2,128,320186,63,74,12,,,
5,32,3216,2,1184,320187,,,,91,101,112
5,32,3216,2,1184,320188,81,92,72,,,
5,32,3216,2,1184,320189,11,73,102,,,
5,32,3207,2,1464,320190,71,72,,,,
5,32,3213,2,128,320191,63,74,73,,,
5,32,3212,2,314,320192,61,74,102,,,
5,32,3212,2,314,320193,102,73,63,,,
5,32,3212,2,314,320194,12,62,,,,
5,32,3212,2,314,320195,71,72,73,,,
5,32,3207,2,1464,320196,,,,11,61,73
5,32,3207,2,1464,320197,72,73,81,,,
5,32,3207,2,1464,320198,33,72,73,,,
5,32,3207,2,0,320199,,,,11,62,91
5,32,3207,2,1464,320200,11,73,91,,,
5,32,3207,2,1464,320201,,,,33,61,64
5,32,3207,2,1464,320202,22,61,92,,,
5,32,3207,2,1464,320203,,,,111,112,121
5,32,3207,2,1464,320204,13,32,71,,,
5,32,3212,2,314,320205,71,72,73,,,
5,32,3212,2,314,320206,12,62,72,,,
5,32,3212,2,314,320207,71,72,73,,,
5,32,3212,2,314,320208,71,72,73,,,
5,32,3212,2,314,320209,72,32,12,,,
5,32,3212,2,314,320210,11,12,13,,,
3,33,3321,1,1182,330001,11,72,,,,
3,33,3321,1,1182,330002,63,71,81,,,
3,33,3321,1,1182,330003,,,,92,93,
3,33,3321,1,1182,330004,71,72,11,,,
3,33,3321,1,1182,330005,,,,71,72,101
3,33,3321,1,1182,330006,62,73,101,,,
3,33,3321,1,1182,330007,,,,71,72,75
3,33,3321,1,1182,330008,83,92,63,,,
3,33,3321,1,1182,330009,13,71,72,,,
3,33,3321,1,1182,330010,,,,71,122,
3,33,3311,1,702,330011,11,12,13,,,
3,33,3311,1,702,330012,71,93,,,,
3,33,3311,1,702,330013,71,81,111,,,
3,33,3311,1,702,330014,71,62,83,,,
3,33,3311,1,702,330015,,,,13,71,72
3,33,3311,1,702,330016,63,71,83,,,
3,33,3311,1,702,330017,13,71,72,,,
3,33,3311,1,702,330018,71,72,12,,,
3,33,3311,1,702,330019,71,72,12,,,
3,33,3311,1,702,330020,,,,71,72,75
3,33,3310,2,476,330021,,,,71,72,73
3,33,3310,2,476,330022,71,63,83,,,
3,33,3310,2,476,330023,71,83,31,,,
3,33,3310,2,476,330024,,,,71,61,63
3,33,3310,2,476,330025,,,,71,72,73
3,33,3310,2,476,330026,,,,61,71,75
3,33,3310,2,476,330027,,,,62,71,72
3,33,3310,2,476,330028,,,,62,71,72
3,33,3310,2,476,330029,,,,61,72,73
3,33,3310,2,476,330030,,,,71,81,62
3,33,3323,2,92,330031,61,71,31,,,
3,33,3323,2,92,330032,13,71,72,,,
3,33,3323,2,92,330033,12,71,72,,,
3,33,3323,2,92,330034,31,71,61,,,
3,33,3323,2,92,330035,61,71,83,,,
3,33,3323,2,92,330036,13,71,72,,,
3,33,3323,2,92,330037,,,,71,72,74
3,33,3323,2,92,330038,,,,71,72,74
3,33,3323,2,92,330039,61,71,83,,,
3,33,3323,2,92,330040,71,72,73,,,
3,33,3318,2,30,330041,71,83,61,,,
3,33,3318,2,30,330042,,,,71,81,62
3,33,3318,2,30,330043,62,71,64,,,
3,33,3318,2,30,330044,,,,71,62,81
3,33,3318,2,30,330045,,,,71,72,75
3,33,3318,2,30,330046,,,,71,72,74
3,33,3318,2,30,330047,,,,71,72,75
3,33,3318,2,30,330048,,,,71,72,75
3,33,3318,2,30,330049,,,,71,72,74
3,33,3318,2,30,330050,,,,71,72,73
3,33,3313,2,930,330051,71,61,62,,,
3,33,3313,2,930,330052,13,71,72,,,
3,33,3313,2,930,330053,,,,71,72,73
3,33,3313,2,930,330054,83,71,,,,
3,33,3313,2,930,330055,13,71,73,,,
3,33,3313,2,930,330056,12,71,72,,,
3,33,3313,2,930,330057,,,,12,72,74
3,33,3313,2,930,330058,,,,71,63,83
3,33,3313,2,930,330059,,,,71,72,74
3,33,3313,2,930,330060,71,83,63,,,
3,33,3304,2,418,330061,,,,62,71,72
3,33,3304,2,418,330062,,,,62,71,72
3,33,3304,2,418,330063,62,71,72,,,
3,33,3304,2,418,330064,,,,71,62,81
3,33,3304,2,418,330065,,,,62,71,72
3,33,3304,2,418,330066,,,,71,61,63
3,33,3304,2,418,330067,61,71,81,,,
3,33,3304,2,418,330068,,,,71,72,73
3,33,3304,2,418,330069,,,,71,73,72
3,33,3304,2,418,330070,63,72,11,,,
3,33,3307,2,688,330071,11,61,71,,,
3,33,3307,2,688,330072,12,71,72,,,
3,33,3307,2,688,330073,,,,71,72,73
3,33,3307,2,688,330074,13,71,72,,,
3,33,3307,2,688,330075,13,71,72,,,
3,33,3307,2,688,330076,,,,71,63,64
3,33,3307,2,688,330077,,,,71,72,74
3,33,3307,2,688,330078,62,61,71,,,
3,33,3307,2,688,330079,11,71,61,,,
3,33,3307,2,688,330080,71,61,83,,,
2,34,3401,2,526,340001,23,63,72,,,
2,34,3401,2,526,340002,11,61,72,,,
2,34,3401,2,526,340003,61,131,81,,,
2,34,3401,2,526,340004,81,61,,,,
2,34,3401,2,526,340005,73,111,,,,
2,34,3401,2,526,340007,71,72,,,,
2,34,3401,2,0,340008,,,,11,61,72
2,34,3401,2,526,340009,,,,72,81,11
2,34,3404,2,0,340010,,,,71,72,111
2,34,3415,2,268,340011,32,62,81,,,
2,34,3415,2,268,340012,31,62,,,,
2,34,3415,2,268,340013,61,71,83,,,
2,34,3415,2,268,340014,73,91,,,,
2,34,3405,2,0,340015,71,72,131,,,
2,34,3415,2,268,340016,,,,71,72,75
2,34,3415,2,268,340017,,,,71,74,
2,34,3415,2,268,340018,72,,,,,
2,34,3415,2,268,340019,13,62,83,,,
2,34,3415,2,268,340020,,,,71,73,
2,34,3405,2,0,340021,,,,72,131,
2,34,3405,2,1706,340022,71,72,,,,
2,34,3405,2,1706,340023,72,81,11,,,
2,34,3405,2,1706,340025,61,72,,,,
2,34,3405,2,1706,340026,,,,71,72,111
2,34,3405,2,1706,340027,,,,71,72,
2,34,3402,2,0,340028,,,,72,61,
2,34,3405,2,0,340029,72,74,,,,
2,34,3405,2,1706,340030,61,64,82,,,
2,34,3405,2,456,340032,,,,71,72,
2,34,3405,2,456,340033,61,81,101,,,
2,34,3405,2,456,340034,11,83,,,,
2,34,3405,2,456,340035,,,,71,72,
2,34,3405,2,456,340036,,,,71,72,
2,34,3405,2,456,340037,,,,71,72,
2,34,3405,2,456,340038,,,,71,72,
2,34,3405,2,456,340039,,,,81,101,61
2,34,3405,2,456,340040,11,72,,,,
2,34,3410,2,42,340041,,,,71,72,131
2,34,3410,2,42,340042,61,62,71,,,
2,34,3410,2,42,340043,64,83,91,,,
2,34,3410,2,42,340044,11,72,33,,,
2,34,3410,2,42,340045,,,,11,72,111
2,34,3410,2,42,340046,64,131,21,,,
2,34,3410,2,42,340047,61,21,131,,,
2,34,3410,2,42,340048,62,72,63,,,
2,34,3410,2,42,340049,11,62,63,,,
2,34,3410,2,42,340050,62,63,82,,,
2,34,3412,2,156,340051,11,71,72,,,
2,34,3412,2,156,340052,,,,71,72,
2,34,3412,2,156,340053,,,,71,72,111
2,34,3412,2,156,340054,,,,71,72,
2,34,3412,2,0,340055,,,,71,72,
2,34,3412,2,156,340056,83,131,61,,,
2,34,3412,2,156,340057,,,,71,72,111
2,34,3412,2,156,340058,,,,71,72,
2,34,3412,2,156,340059,12,71,72,,,
2,34,3412,2,156,340060,,,,71,72,111
2,34,3413,2,262,340061,83,31,21,,,
2,34,3413,2,262,340062,,,,71,72,121
2,34,3413,2,262,340063,71,72,,,,
2,34,3413,2,262,340064,,,,71,72,
2,34,3413,2,262,340065,71,72,121,,,
2,34,3413,2,262,340066,,,,71,72,
2,34,3413,2,262,340067,21,61,131,,,
2,34,3413,2,262,340068,61,71,72,,,
2,34,3413,2,262,340069,,,,71,64,81
2,34,3413,2,262,340070,,,,71,73,111
2,34,3403,2,198,340071,131,74,,,,
2,34,3403,2,198,340072,,,,71,73,
2,34,3403,2,198,340073,,,,71,72,111
2,34,3403,2,198,340074,71,72,111,,,
2,34,3403,2,198,340075,21,61,131,,,
2,34,3403,2,198,340076,61,73,72,,,
2,34,3403,2,198,340077,21,83,33,,,
2,34,3403,2,198,340078,,,,11,73,71
2,34,3403,2,198,340079,,,,71,72,111
2,34,3403,2,198,340080,83,62,21,,,
2,34,3408,2,870,340081,,,,71,72,
2,34,3408,2,870,340082,74,75,,,,
2,34,3408,2,870,340083,,,,71,72,
2,34,3408,2,870,340084,,,,11,72,114
2,34,3408,2,870,340085,,,,71,72,
2,34,3408,2,870,340086,114,64,83,,,
2,34,3408,2,870,340087,11,61,93,,,
2,34,3408,2,870,340088,,,,71,131,
2,34,3408,2,870,340089,,,,11,71,72
2,34,3408,2,870,340090,71,72,,,,
2,35,3503,1,54,350002,11,12,31,,,
2,35,3503,1,54,350003,13,23,63,,,
2,35,3503,1,54,350004,,,,74,72,73
2,35,3503,1,54,350005,,,,71,81,82
2,35,3503,1,0,350006,11,31,81,,,
2,35,3503,1,54,350007,,,,61,91,82
2,35,3503,1,54,350008,,,,72,75,71
2,35,3503,1,0,350009,71,83,92,,,
2,35,3503,1,54,350010,63,71,31,,,
2,35,3515,2,316,350021,31,32,33,,,
2,35,3515,2,316,350022,13,33,61,,,
2,35,3515,2,316,350023,,,,63,82,92
2,35,3515,2,316,350025,,,,61,71,83
2,35,3515,2,316,350026,,,,13,72,131
2,35,3515,2,316,350027,,,,71,72,75
2,35,3515,2,316,350028,,,,71,72,74
2,35,3515,2,316,350029,,,,71,72,73
2,35,3515,2,316,350030,61,71,72,,,
2,35,3516,2,1632,350031,64,71,83,,,
2,35,3516,2,1632,350032,64,71,83,,,
2,35,3516,2,1632,350033,,,,63,64,83
2,35,3516,2,1632,350034,,,,81,92,131
2,35,3516,2,1632,350035,,,,11,23,71
2,35,3516,2,1632,350036,71,63,74,,,
2,35,3516,2,1632,350037,,,,71,72,73
2,35,3516,2,1632,350038,,,,71,72,73
2,35,3516,2,1632,350039,,,,71,72,74
2,35,3516,2,1632,350040,,,,72,71,75
2,35,3506,2,1040,350041,,,,82,91,131
2,35,3506,2,1040,350042,13,32,62,,,
2,35,3506,2,1040,350043,13,32,62,,,
2,35,3506,2,1040,350044,,,,71,72,73
2,35,3506,2,1040,350045,71,72,73,,,
2,35,3506,2,1040,350046,,,,,,
2,35,3506,2,1040,350047,,,,33,61,83
2,35,3506,2,1040,350048,61,82,83,,,
2,35,3506,2,1040,350049,,,,71,72,73
2,35,3506,2,1040,350050,,,,71,72,73
2,35,3511,2,1646,350051,64,81,83,,,
2,35,3511,2,1646,350052,33,64,83,,,
2,35,3511,2,1646,350053,63,71,83,,,
