"hhid","zone","state","lga","sector","ea","ric","wt_wave2","wt_combined","qno","qno1","saq7","ag1","ag2","ag3","saq11","saq12","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq15a","saq15b","saq16d","saq16m","saq16y","saq17ah","saq17am","saq17bh","saq17bm","saq18a","saq18b","saq19d","saq19m","saq19y","saq20ah","saq20am","saq20bh","saq20bm","saq21a","saq21b","saq22a","saq22b","tracked_obs"
90086,5,9,916,2,1068,1409,3626.40055908867,3626.40055908867,1,2,13,1,2,1,4,1,24,10,2012,12,22,15,27,,,,,,,,,,,,,,,,,,,,,1,1,0
90087,5,9,916,2,1068,1409,3626.40055908867,3626.40055908867,1,2,26,1,1,1,4,1,25,10,2012,11,52,14,55,,,,,,,,,,,,,,,,,,,,,1,1,0
90089,5,9,916,2,1068,1409,3626.40055908867,3626.40055908867,1,2,7,1,2,1,5,1,23,10,2012,9,37,11,9,,,,,,,,,,,,,,,,,,,,,1,1,0
90090,5,9,916,2,1068,1409,3626.40055908867,3626.40055908867,1,2,20,1,2,1,5,1,24,10,2012,10,54,12,18,,,,,,,,,,,,,,,,,,,,,1,1,0
90091,5,9,918,2,834,1410,1535.88729561403,1535.88729561403,1,2,5,1,2,1,5,1,27,10,2012,9,17,11,49,,,,,,,,,,,,,,,,,,,,,1,1,0
90092,5,9,918,2,834,1410,1535.88729561403,1535.88729561403,1,2,8,1,2,1,5,1,28,10,2012,13,17,15,47,,,,,,,,,,,,,,,,,,,,,1,1,0
90093,5,9,918,2,834,1410,1535.88729561403,1535.88729561403,1,2,1,1,2,1,3,1,23,10,2012,8,8,12,57,,,,,,,,,,,,,,,,,,,,,1,1,0
90094,5,9,918,2,834,1410,1535.88729561403,1535.88729561403,1,2,6,1,2,1,3,1,22,10,2012,13,40,18,10,,,,,,,,,,,,,,,,,,,,,1,1,0
90095,5,9,918,2,834,1410,1535.88729561403,1535.88729561403,1,2,9,1,2,1,3,1,22,10,2012,9,5,12,55,,,,,,,,,,,,,,,,,,,,,1,1,0
90096,5,9,918,2,834,1410,1535.88729561403,1535.88729561403,1,2,10,1,2,1,4,1,22,10,2012,12,3,15,45,,,,,,,,,,,,,,,,,,,,,1,1,0
90097,5,9,918,2,834,1410,1535.88729561403,1535.88729561403,1,2,4,1,2,1,4,1,23,10,2012,15,10,18,10,,,,,,,,,,,,,,,,,,,,,1,1,0
90098,5,9,918,2,834,1410,1535.88729561403,1535.88729561403,1,2,3,1,2,1,4,1,22,10,2012,8,2,11,55,,,,,,,,,,,,,,,,,,,,,1,1,0
90099,5,9,918,2,834,1410,1535.88729561403,1535.88729561403,1,2,7,1,2,1,5,1,26,10,2012,8,11,10,24,,,,,,,,,,,,,,,,,,,,,1,1,0
90100,5,9,918,2,834,1410,1535.88729561403,1535.88729561403,1,2,2,1,2,1,5,1,28,10,2012,8,43,10,39,,,,,,,,,,,,,,,,,,,,,1,1,0
90101,5,9,905,2,978,1503,1823.86616354165,1823.86616354165,1,2,14,1,2,1,3,1,20,10,2012,7,30,11,40,,,,,,,,,,,,,,,,,,,,,1,1,0
90102,5,9,905,2,978,1503,1823.86616354165,1823.86616354165,1,3,15,1,2,1,4,1,21,10,2012,16,5,18,53,,,,,,,,,,,,,,,,,,,,,1,1,0
90103,1,25,2503,2,0,0,1823.86616354165,1823.86616354165,1,,,1,1,1,2,,9,7,2013,12,12,15,50,,1,,,,,,,,,,,,,,,,,,,1,1,1
90104,5,9,905,2,978,1503,1823.86616354165,1823.86616354165,1,2,11,1,2,1,3,1,21,10,2012,7,12,11,50,,,,,,,,,,,,,,,,,,,,,1,1,0
90105,5,9,905,2,978,1503,1823.86616354165,1823.86616354165,1,2,9,1,2,1,3,1,20,10,2012,13,10,17,55,,,,,,,,,,,,,,,,,,,,,1,1,0
90106,5,9,905,2,978,1503,1823.86616354165,1823.86616354165,1,2,9,1,2,1,4,1,22,10,2012,10,12,12,41,,,,,,,,,,,,,,,,,,,,,1,1,0
90107,5,9,905,2,978,1503,1823.86616354165,1823.86616354165,1,2,9,1,2,1,4,1,21,10,2012,15,10,16,56,,,,,,,,,,,,,,,,,,,,,1,1,0
90108,5,9,905,2,978,1503,1823.86616354165,1823.86616354165,1,2,1,1,2,1,5,1,20,10,2012,14,38,16,47,,,,,,,,,,,,,,,,,,,,,1,1,0
90109,5,9,905,2,978,1503,1823.86616354165,1823.86616354165,1,2,2,1,2,1,5,1,21,10,2012,8,17,10,41,,,,,,,,,,,,,,,,,,,,,1,1,0
90110,5,9,905,2,978,1503,1823.86616354165,1823.86616354165,1,1,12,2,2,2,5,1,20,10,2012,7,32,9,3,,,,,,,,,,,,,,,,,,,,,1,1,0
90112,5,9,914,2,1746,1408,4373.01243890104,4373.01243890104,1,2,16,1,2,1,4,1,12,10,2012,13,5,16,15,3,,13,10,2012,8,15,11,5,,,,,,,,,,,,1,1,0
90113,5,9,914,2,1746,1408,4373.01243890104,4373.01243890104,1,2,7,1,2,1,3,1,15,10,2012,16,33,19,29,,,,,,,,,,,,,,,,,,,,,1,1,0
90114,5,9,914,2,1746,1408,4373.01243890104,4373.01243890104,1,2,5,1,2,1,3,1,14,10,2012,8,20,12,40,,,,,,,,,,,,,,,,,,,,,1,1,0
90115,5,9,914,2,1746,1408,4373.01243890104,4373.01243890104,1,2,3,1,2,1,3,1,14,10,2012,13,10,16,30,,,,,,,,,,,,,,,,,,,,,1,1,0
90116,5,9,914,2,1746,1408,4373.01243890104,4373.01243890104,1,2,11,1,2,1,3,1,15,10,2012,12,15,16,35,,,,,,,,,,,,,,,,,,,,,1,1,0
90117,5,9,914,2,1746,1408,4373.01243890104,4373.01243890104,1,2,1,1,2,1,4,1,11,10,2012,12,7,15,5,,,,,,,,,,,,,,,,,,,,,1,1,0
90118,5,9,914,2,1746,1408,4373.01243890104,4373.01243890104,1,2,22,1,2,1,4,1,11,10,2012,16,15,18,21,3,,12,10,2012,8,25,11,2,,,,,,,,,,,,1,1,0
90119,5,9,914,2,0,0,4373.01243890104,4373.01243890104,1,,,1,2,1,4,2,29,6,2013,12,45,15,30,,1,,,,,,,,,,,,,,,,,,1,1,1,1
90120,5,9,914,2,1746,1408,4373.01243890104,4373.01243890104,1,2,26,1,2,1,5,1,15,10,2012,8,12,10,17,,,,,,,,,,,,,,,,,,,,,1,1,0
90121,5,9,913,2,2266,1108,2111.84503146928,2111.84503146928,1,2,2,1,2,1,5,1,13,11,2012,12,50,13,52,,,,,,,,,,,,,,,,,,,,,1,1,0
90122,5,9,913,2,2266,1108,2111.84503146928,2111.84503146928,1,2,10,1,2,1,4,1,13,11,2012,12,55,15,5,,,,,,,,,,,,,,,,,,,,,1,1,0
90123,5,9,913,2,2266,1108,2111.84503146928,2111.84503146928,1,2,7,1,2,1,5,1,14,11,2012,14,10,17,25,,,,,,,,,,,,,,,,,,,,,1,1,0
90124,5,9,913,2,2266,1108,2111.84503146928,2111.84503146928,1,3,11,1,2,1,3,1,14,11,2012,10,15,15,10,,,,,,,,,,,,,,,,,,,,,1,1,0
90125,5,9,913,2,2266,1108,2111.84503146928,2111.84503146928,1,2,9,1,2,1,3,1,13,11,2012,9,5,12,35,,,,,,,,,,,,,,,,,,,,,1,1,0
90126,5,9,913,2,2266,1108,2111.84503146928,2111.84503146928,1,2,1,1,2,1,5,1,13,11,2012,12,2,14,39,,,,,,,,,,,,,,,,,,,,,1,1,0
90127,5,9,913,2,2266,1108,2111.84503146928,2111.84503146928,1,2,5,1,2,1,5,1,13,11,2012,9,13,11,27,,,,,,,,,,,,,,,,,,,,,1,1,0
90128,5,9,913,2,2266,1108,2111.84503146928,2111.84503146928,1,2,6,1,2,1,5,1,13,11,2012,13,0,16,55,,,,,,,,,,,,,,,,,,,,,1,1,0
90129,5,9,913,2,2266,1108,2111.84503146928,2111.84503146928,1,2,3,1,2,1,4,1,13,11,2012,9,15,12,15,,,,,,,,,,,,,,,,,,,,,1,1,0
90130,5,9,913,2,2266,1108,2111.84503146928,2111.84503146928,1,2,12,1,2,1,4,1,14,11,2012,10,15,13,35,,,,,,,,,,,,,,,,,,,,,1,1,0
100001,5,10,1014,2,80,1406,1516.68611509001,1516.68611509001,1,2,9,1,2,1,6,1,17,9,2012,9,10,12,16,3,1,17,9,2012,14,32,17,9,1,1,,,,,,,,,,1,1,0
100002,5,10,1014,2,80,1406,1516.68611509001,1516.68611509001,1,2,6,1,2,1,4,1,17,9,2012,9,40,12,35,3,3,17,9,2012,14,30,17,42,1,1,,,,,,,,,,1,1,0
100003,5,10,1014,2,80,1406,1516.68611509001,1516.68611509001,1,1,3,2,2,2,4,1,18,9,2012,9,15,13,20,3,3,18,9,2012,16,10,18,25,2,2,,,,,,,,,,1,1,0
100004,5,10,1014,2,80,1406,1516.68611509001,1516.68611509001,1,2,4,1,1,1,6,1,18,9,2012,10,11,14,6,7,1,18,9,2012,15,40,18,15,15,1,,,,,,,,,,1,1,0
100005,5,10,1014,2,80,1406,1516.68611509001,1516.68611509001,1,2,8,1,2,1,6,1,20,9,2012,8,52,11,13,5,1,20,9,2012,16,10,18,30,9,1,21,9,2012,10,14,13,38,15,1,1,1,0
100006,5,10,1014,2,80,1406,1516.68611509001,1516.68611509001,1,2,11,1,2,1,4,,19,9,2012,7,45,10,5,3,3,20,9,2012,16,25,18,33,1,1,,,,,,,,,,1,1,0
100007,5,10,1014,2,80,1406,1516.68611509001,1516.68611509001,1,2,1,1,2,1,4,1,21,9,2012,8,3,12,40,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100008,5,10,1014,2,80,1406,1516.68611509001,1516.68611509001,1,2,5,1,2,1,6,1,19,9,2012,8,8,12,20,1,1,19,9,2012,13,50,16,40,1,1,,,,,,,,,,1,1,0
100009,5,10,1014,2,80,1406,1516.68611509001,1516.68611509001,1,2,2,1,2,1,4,1,19,9,2012,10,20,13,18,3,3,19,9,2012,16,30,18,54,2,2,,,,,,,,,,1,1,0
100011,5,10,1001,2,172,1501,4550.05834527003,5055.62038363337,1,2,10,1,2,1,6,1,22,9,2012,13,10,18,40,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100012,5,10,1001,2,172,1501,4550.05834527003,5055.62038363337,1,1,6,2,2,2,6,1,8,9,2012,9,18,12,12,3,3,23,9,2012,13,40,15,10,1,1,,,,,,,,,,1,1,0
100013,5,10,1001,2,172,1501,4550.05834527003,5055.62038363337,1,1,12,2,2,2,6,1,22,9,2012,16,30,18,6,3,3,23,9,2012,8,21,12,16,,1,,,,,,,,,,1,1,0
100014,5,10,1001,2,172,1501,4550.05834527003,5055.62038363337,1,2,9,1,2,1,6,1,23,9,2012,16,18,18,35,3,3,24,9,2012,8,7,10,45,1,1,,,,,,,,,,1,1,0
100015,5,10,1001,2,172,1501,4550.05834527003,5055.62038363337,1,2,7,1,1,1,4,1,25,9,2012,8,5,11,30,3,3,25,9,2012,13,10,16,20,2,2,,,,,,,,,,1,1,0
100016,5,10,1001,2,172,1501,4550.05834527003,5055.62038363337,1,1,4,2,2,2,4,1,22,9,2012,8,11,11,20,3,3,22,9,2012,12,54,14,0,1,1,,,,,,,,,,1,1,0
100017,5,10,1001,2,172,1501,4550.05834527003,5055.62038363337,1,2,11,1,2,1,4,1,23,9,2012,13,50,18,10,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100018,5,10,1001,2,172,1501,4550.05834527003,,1,2,21,1,2,1,4,1,13,10,2012,11,30,14,50,3,3,13,10,2012,16,10,18,20,1,1,,,,,,,,,,1,1,0
100019,5,10,1001,2,172,1501,4550.05834527003,5055.62038363337,1,1,1,2,2,2,4,1,22,9,2012,14,25,17,30,3,3,23,9,2012,8,30,12,24,1,1,,,,,,,,1,1,1,1,0
100020,5,10,1001,2,172,1501,4550.05834527003,5055.62038363337,1,2,2,1,1,1,4,1,24,9,2012,8,40,11,10,3,3,24,9,2012,13,30,17,10,1,1,,,,,,,,,,1,1,0
100021,5,10,1007,1,1166,1403,2502.53208989852,2502.53208989852,1,2,1,1,2,2,6,1,25,9,2012,8,16,11,10,3,3,25,9,2012,16,9,18,50,1,1,,,,,,,,,,1,1,0
100022,5,10,1007,1,1166,1403,2502.53208989852,2502.53208989852,1,1,11,2,2,2,4,1,26,9,2012,14,12,17,20,2,2,,,,,,,,,,,,,,,,,,,1,1,0
100023,5,10,1007,1,1166,1403,2502.53208989852,2502.53208989852,1,2,10,1,1,1,4,1,28,9,2012,8,15,10,50,3,3,28,9,2012,14,14,18,30,1,1,,,,,,,,,,1,1,0
100024,5,10,1007,1,1166,1403,2502.53208989852,2502.53208989852,1,2,7,1,1,1,4,1,29,9,2012,8,2,11,45,3,3,29,9,2012,13,5,16,20,2,2,,,,,,,,,,1,1,0
100025,5,10,1007,1,1166,1403,2502.53208989852,2502.53208989852,1,2,5,1,1,1,4,1,28,9,2012,9,30,12,45,3,3,28,9,2012,14,32,17,52,1,1,,,,,,,,,,1,1,0
100026,5,10,1007,1,1166,1403,2502.53208989852,2502.53208989852,1,1,6,2,2,2,6,1,25,9,2012,12,30,15,40,3,3,26,9,2012,13,18,16,20,1,1,,,,,,,,,,1,1,0
100027,5,10,1007,1,1166,1403,2502.53208989852,2502.53208989852,1,1,3,2,2,2,6,1,29,9,2012,16,38,18,40,3,3,27,9,2012,8,15,12,38,1,1,,,,,,,,,,1,1,0
100028,5,10,1007,1,1166,1403,2502.53208989852,2502.53208989852,1,1,12,2,2,2,6,1,27,9,2012,15,25,18,53,3,3,28,9,2012,8,16,12,45,1,1,,,,,,,,,,1,1,0
100029,5,10,1007,1,1166,1403,2502.53208989852,2502.53208989852,1,2,15,1,1,1,4,1,27,9,2012,8,30,11,10,3,3,27,9,2012,14,16,18,30,1,1,,,,,,,,,,1,1,0
100030,5,10,1007,1,1166,1403,2502.53208989852,2502.53208989852,1,2,8,1,2,1,6,1,28,9,2012,13,9,15,10,3,3,28,9,2012,16,35,18,48,1,1,,,,,,,,,,1,1,0
100031,5,10,1008,2,1314,1504,3412.54375895253,3412.54375895253,1,2,1,1,2,1,6,1,30,9,2012,15,50,18,30,3,3,1,10,2012,8,10,10,50,2,2,,,,,,,,,,1,1,0
100032,5,10,1008,2,1314,1504,3412.54375895253,3412.54375895253,1,2,5,1,1,1,4,1,1,10,2012,12,30,14,30,2,2,1,10,2012,15,3,17,42,1,1,,,,,,,,,,1,1,0
100033,5,10,1008,2,1314,1504,3412.54375895253,3412.54375895253,1,2,3,1,1,1,4,1,30,9,2012,11,40,16,30,3,3,8,10,2012,8,10,10,20,2,2,,,,,,,,,,1,1,0
100034,5,10,1008,2,1314,1504,3412.54375895253,3412.54375895253,1,2,2,1,2,1,6,1,2,10,2012,11,19,16,40,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100035,5,10,1008,2,1314,1504,3412.54375895253,3412.54375895253,1,2,9,1,1,1,4,1,2,10,2012,8,30,14,40,2,2,,,,,,,,,,,,,,,,,,,1,1,0
100036,5,10,1008,2,1314,1504,3412.54375895253,3412.54375895253,1,2,8,1,1,1,4,1,3,10,2012,7,18,11,58,3,3,3,10,2012,18,4,18,45,1,1,,,,,,,,,,1,1,0
100037,5,10,1008,2,1314,1504,3412.54375895253,3412.54375895253,1,2,6,1,2,1,6,1,30,9,2012,8,12,14,13,2,2,,,,,,,,,,,,,,,,,,,1,1,0
100038,5,10,1008,2,1314,1504,3412.54375895253,3412.54375895253,1,2,,1,2,1,6,1,2,10,2012,7,30,10,53,2,2,,,,,,,,,,,,,,,,,,,1,1,0
100039,5,10,1008,2,1314,1504,3412.54375895253,3412.54375895253,1,2,7,1,2,1,4,1,30,9,2012,8,15,11,31,3,3,30,9,2012,17,5,18,30,1,1,,,,,,,,,,1,1,0
100040,5,10,1008,2,1314,1504,3412.54375895253,3412.54375895253,1,2,4,1,2,1,6,1,29,9,2012,9,9,13,40,3,3,29,9,2012,14,2,16,15,1,1,,,,,,,,,,1,1,0
100041,5,10,1008,2,1718,1004,4095.05251074303,4095.05251074303,1,1,9,2,2,2,6,1,5,10,2012,13,27,18,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100042,5,10,1008,2,1718,1004,4095.05251074303,4095.05251074303,1,2,5,1,2,1,6,1,3,10,2012,9,13,14,23,2,2,,,,,,,,,,,,,,,,,,,1,1,0
100043,5,10,1008,2,1718,1004,4095.05251074303,4095.05251074303,1,2,4,1,1,1,4,1,5,10,2012,8,14,11,30,3,3,5,10,2012,13,20,17,30,1,1,,,,,,,,,,1,1,0
100044,5,10,1008,2,1718,1004,4095.05251074303,4095.05251074303,1,2,17,1,2,1,6,1,5,10,2012,8,2,12,35,2,2,,,,,,,,,,,,,,,,,,,1,1,0
100045,5,10,1008,2,1718,1004,4095.05251074303,4095.05251074303,1,2,2,1,2,1,6,1,6,10,2012,9,10,14,52,2,2,,,,,,,,,,,,,,,,,,,1,1,0
100046,5,10,1008,2,1718,1004,4095.05251074303,4095.05251074303,1,2,8,1,1,1,4,1,7,10,2012,8,18,12,15,3,3,7,10,2012,14,35,17,55,2,2,,,,,,,,,,1,1,0
100047,5,10,1008,2,1718,1004,4095.05251074303,4095.05251074303,1,2,1,1,1,1,4,1,3,10,2012,9,30,12,30,3,3,3,10,2012,14,10,17,30,2,2,,,,,,,,,,1,1,0
100048,5,10,1008,2,1718,1004,4095.05251074303,4095.05251074303,1,2,13,1,2,1,6,1,4,10,2012,8,50,14,40,2,2,,,,,,,,,,,,,,,,,,,1,1,0
100049,5,10,1008,2,1718,1004,4095.05251074303,4095.05251074303,1,2,18,1,1,1,4,1,6,10,2012,9,45,13,20,3,3,6,10,2012,15,40,16,12,1,1,,,,,,,,,,1,1,0
100050,5,10,1008,2,1718,1004,4095.05251074303,4095.05251074303,1,2,6,1,1,1,4,1,4,10,2012,10,30,13,35,3,3,4,10,2012,15,14,18,10,1,1,,,,,,,,,,1,1,0
100052,5,10,1021,2,120,1509,7330.64955626839,8246.98075080193,1,1,13,2,2,2,4,1,7,10,2012,8,40,11,45,3,3,7,10,2012,14,20,16,35,2,2,,,,,,,,,,1,1,0
100053,5,10,1021,2,120,1509,7330.64955626839,8246.98075080193,1,1,15,2,2,2,4,1,12,10,2012,9,15,12,40,3,3,10,10,2012,15,12,16,55,2,2,,,,,,,,,,1,1,0
100054,5,10,1021,2,120,1509,7330.64955626839,8246.98075080193,1,1,11,2,2,2,6,1,9,10,2012,8,9,11,16,3,3,10,10,2012,10,14,14,6,1,1,,,,,,,,,,1,1,0
100055,5,10,1021,2,120,1509,7330.64955626839,8246.98075080193,1,2,30,1,2,1,6,1,8,10,2012,13,2,18,43,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100056,5,10,1021,2,120,1509,7330.64955626839,8246.98075080193,1,1,23,2,2,2,4,1,8,10,2012,10,12,15,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100057,5,10,1021,2,120,1509,7330.64955626839,8246.98075080193,1,1,27,2,2,2,6,1,7,10,2012,9,18,13,40,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100058,5,10,1021,2,120,1509,7330.64955626839,8246.98075080193,1,1,32,2,2,2,4,1,9,10,2012,12,30,17,30,2,2,,,,,,,,,,,,,,,,,,,1,1,0
100059,5,10,1021,2,120,1509,7330.64955626839,8246.98075080193,1,1,25,2,2,2,6,1,7,10,2012,15,35,18,6,3,3,8,10,2012,9,25,12,16,2,2,,,,,,,,,,1,1,0
100060,5,10,1021,2,120,1509,7330.64955626839,,1,1,,2,2,2,4,1,9,10,2012,14,10,17,35,2,2,,,,,,,,,,,,,,,,,,,1,1,0
100061,5,10,1012,2,936,1405,7836.21159463173,8815.73804396069,1,1,1,2,2,2,4,1,11,10,2012,9,15,14,20,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100062,5,10,1012,2,936,1405,7836.21159463173,8815.73804396069,1,1,7,2,2,2,6,1,12,10,2012,9,25,14,12,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100063,5,10,1012,2,936,1405,7836.21159463173,8815.73804396069,1,1,9,2,2,2,6,1,11,10,2012,9,16,12,20,3,3,11,10,2012,12,45,14,18,1,1,,,,,,,,,,1,1,0
100064,5,10,1012,2,936,1405,7836.21159463173,8815.73804396069,1,1,12,2,2,2,6,1,11,10,2012,15,1,18,30,3,3,12,10,2012,7,0,9,15,,,,,,,,,,,,1,1,0
100065,5,10,1012,2,936,1405,7836.21159463173,8815.73804396069,1,1,15,2,2,2,4,1,13,10,2012,9,30,11,45,3,3,13,10,2012,14,5,16,40,2,2,,,,,,,,,,1,1,0
100066,5,10,1012,2,936,1405,7836.21159463173,,1,1,18,2,2,2,4,1,11,10,2012,15,5,18,30,3,3,12,10,2012,16,10,18,1,2,2,,,,,,,,,,1,1,0
100067,5,10,1012,2,936,1405,7836.21159463173,8815.73804396069,1,1,23,2,2,2,6,1,12,10,2012,15,15,18,7,3,3,13,10,2012,8,14,11,46,1,1,,,,,,,,,,1,1,0
100068,5,10,1012,2,936,1405,7836.21159463173,8815.73804396069,1,1,26,2,2,2,6,1,19,10,2012,15,30,17,9,3,3,14,10,2012,9,18,13,27,2,2,,,,,,,,,,1,1,0
100070,5,10,1012,2,936,1405,7836.21159463173,8815.73804396069,1,1,29,2,2,2,4,1,12,10,2012,7,30,12,30,2,2,,,,,,,,,,,,,,,,,,,1,1,0
100071,5,10,1010,2,20,1404,7507.59626969555,7507.59626969555,1,2,1,1,2,1,8,2,20,9,2012,14,29,16,56,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100072,5,10,1010,2,20,1404,7507.59626969555,7507.59626969555,1,1,16,2,2,2,7,2,20,9,2012,14,30,17,45,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100073,5,10,1010,2,20,1404,7507.59626969555,7507.59626969555,1,2,6,1,1,1,5,2,21,9,2012,13,40,15,55,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100074,5,10,1010,2,20,1404,7507.59626969555,7507.59626969555,1,1,10,2,2,2,7,2,21,9,2012,8,20,11,5,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100075,5,10,1010,2,20,1404,7507.59626969555,7507.59626969555,1,2,13,1,1,1,8,2,21,9,2012,14,45,17,6,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100076,5,10,1010,2,20,1404,7507.59626969555,7507.59626969555,1,2,3,1,2,1,7,2,21,9,2012,10,0,13,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100077,5,10,1010,2,20,1404,7507.59626969555,7507.59626969555,1,1,9,2,2,2,8,2,21,9,2012,9,39,10,27,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100078,5,10,1010,2,20,1404,7507.59626969555,7507.59626969555,1,1,12,2,2,2,8,2,21,9,2012,11,28,12,41,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100079,5,10,1010,2,20,1404,7507.59626969555,7507.59626969555,1,1,18,2,2,2,5,2,21,9,2012,12,0,10,55,3,3,21,9,2012,18,1,19,20,1,1,,,,,,,,,,1,1,0
100080,5,10,1010,2,20,1404,7507.59626969555,7507.59626969555,1,1,21,1,2,1,8,2,21,9,2012,7,27,9,8,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100082,5,10,1005,2,1374,1102,10522.009923437,12025.1541982137,1,2,6,1,2,1,7,2,25,9,2012,12,10,15,45,,,,,,,,,,,,,,,,,,,,,1,1,0
100083,5,10,1005,2,1374,1102,10522.009923437,,1,2,9,1,2,1,5,2,26,9,2012,11,40,13,59,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100085,5,10,1005,2,1374,1102,10522.009923437,12025.1541982137,1,2,13,1,2,1,5,2,25,9,2012,16,15,18,6,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100086,5,10,1005,2,1374,1102,10522.009923437,12025.1541982137,1,2,8,1,2,1,5,2,25,9,2012,13,38,15,25,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100087,5,10,1005,2,1374,1102,10522.009923437,12025.1541982137,1,1,16,2,2,2,8,2,25,9,2012,13,36,14,10,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100088,5,10,1005,2,1374,1102,10522.009923437,12025.1541982137,1,1,10,2,2,2,7,2,26,9,2012,8,15,11,5,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100089,5,10,1005,2,1374,1102,10522.009923437,12025.1541982137,1,1,14,2,2,2,8,2,25,9,2012,14,16,15,31,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100090,5,10,1005,2,1374,1102,10522.009923437,12025.1541982137,1,2,13,1,2,1,8,2,25,9,2012,16,20,18,50,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100091,5,10,1005,1,662,1203,,,1,1,14,2,2,2,7,2,27,9,2012,17,0,19,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100092,5,10,1005,1,662,1203,13650.1750358101,13650.1750358101,1,1,10,2,2,2,5,2,28,9,2012,9,15,10,10,3,,29,9,2012,9,4,9,45,1,1,,,,,,,,,,1,1,0
100093,5,10,1005,1,662,1203,13650.1750358101,13650.1750358101,1,2,18,1,2,1,7,2,28,9,2012,10,50,12,30,2,,29,9,2012,8,15,10,10,1,1,,,,,,,,,,1,1,0
100094,5,10,1005,1,662,1203,13650.1750358101,13650.1750358101,1,3,22,1,2,1,7,2,28,9,2012,15,10,17,30,3,,29,9,2012,8,30,10,15,1,1,,,,,,,,,,1,1,0
100095,5,10,1005,1,662,1203,13650.1750358101,13650.1750358101,1,1,16,2,2,2,7,2,27,9,2012,13,35,15,45,3,,28,9,2012,9,10,10,30,1,1,,,,,,,,,,1,1,0
100096,5,10,1005,1,662,1203,13650.1750358101,13650.1750358101,1,1,22,2,2,2,5,2,28,9,2012,11,40,12,40,3,,28,9,2012,15,,16,5,1,1,,,,,,,,,,1,1,0
100097,5,10,1005,1,662,1203,13650.1750358101,13650.1750358101,1,2,1,1,2,1,5,2,27,9,2012,14,35,15,40,3,,28,9,2012,7,30,8,40,1,1,,,,,,,,,,1,1,0
100098,5,10,1005,1,662,1203,13650.1750358101,13650.1750358101,1,1,31,2,2,2,5,2,28,9,2012,17,0,17,50,3,,29,9,2012,8,0,9,10,1,1,,,,,,,,,,1,1,0
100101,5,10,1018,2,898,1208,19565.2508846611,19565.2508846611,1,2,24,1,2,1,8,2,9,10,2012,15,15,17,25,3,,9,10,2012,18,2,19,6,1,1,,,,,,,,,,1,1,0
100102,5,10,1018,2,898,1208,19565.2508846611,19565.2508846611,1,3,30,1,2,1,5,2,8,10,2012,18,5,19,20,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100103,5,10,1018,2,898,1208,19565.2508846611,19565.2508846611,1,2,49,1,2,1,8,2,9,10,2012,13,45,15,9,1,1,,,,,,,,,,,,,,,,,,,1,1,0
100104,5,10,1018,2,898,1208,19565.2508846611,19565.2508846611,1,2,75,1,2,1,8,2,8,10,2012,9,20,11,52,3,,8,10,2012,12,35,15,12,1,1,,,,,,,,,,1,1,0
100105,5,10,1018,2,898,1208,19565.2508846611,19565.2508846611,1,2,11,1,2,1,5,2,9,10,2012,9,0,10,0,3,,9,10,2012,12,25,12,55,1,1,,,,,,,,,,1,1,0
100106,5,10,1018,2,898,1208,19565.2508846611,19565.2508846611,1,1,56,2,2,2,8,2,8,10,2012,7,36,10,2,3,,9,10,2012,7,36,10,2,1,1,,,,,,,,,,1,1,0
100107,5,10,1018,2,898,1208,19565.2508846611,19565.2508846611,1,1,10,2,2,2,5,2,8,10,2012,10,15,11,15,3,,8,10,2012,16,13,17,30,1,1,,,,,,,,,,1,1,0
100108,5,10,1018,2,898,1208,19565.2508846611,19565.2508846611,1,2,62,1,2,1,7,2,8,10,2012,8,15,9,25,3,,9,10,2012,8,30,10,5,1,1,,,,,,,,,,1,1,0
